Material,Thermal Conductivity (W/m*K),Thermal Diffusivity (mm2/s),Specific Heat Capacity (J/kg*K),Volumetric Specific Heat (MJ/m³K),Thermal Effusivity (Ws0.5/(m2K)),Material Density (kg/m3),Durability (d),Price (c) ($/m^3),Material_encoded,Thickness,Weight,Cost
tantalum carbide (TaC),22.1750,8.3200,190,2.6600,7688.0000,14000.0000,28.3856,36.8397,742,0.0775,1085.0000,2.8551
tantalum carbide (TaC),22.1750,8.3200,190,2.6600,7688.0000,14000.0000,28.3856,36.8397,742,0.1000,1400.0000,3.6840
tantalum carbide (TaC),22.1750,8.3200,190,2.6600,7688.0000,14000.0000,28.3856,36.8397,742,532.2000,7450800.0000,19606.0990
tantalum carbide (TaC),22.1750,8.3200,190,2.6600,7688.0000,14000.0000,28.3856,36.8397,742,369.5833,5174166.6667,13615.3465
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,0.0100,82.3000,0.4659
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,0.0325,267.4750,1.5143
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,0.0550,452.6500,2.5627
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,0.0775,637.8250,3.6111
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,0.1000,823.0000,4.6594
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,248.0160,2041171.6800,11556.1770
nickel alloy rene 41,10.3340,2.9700,423,3.4810,5995.0000,8230.0000,49.7737,46.5945,502,172.2333,1417480.3333,8025.1229
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,0.0100,96.0000,0.4433
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,0.0325,312.0000,1.4408
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,0.0550,528.0000,2.4383
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,0.0775,744.0000,3.4358
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,0.1000,960.0000,4.4333
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,1204.9920,11567923.2000,53420.3319
niobium alloy (Nb80 W15 Mo5),50.2080,21.2000,247,2.3710,10909.0000,9600.0000,34.1028,44.3325,509,836.8000,8033280.0000,37097.4527
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,0.0100,55.0000,0.8067
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,0.0325,178.7500,2.6218
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,0.0550,302.5000,4.4368
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,0.0775,426.2500,6.2519
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,0.1000,550.0000,8.0670
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,67.2720,369996.0000,5426.8188
manganese selenide (97mnse.3lise),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,405,46.7167,256941.6667,3768.6242
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,0.0100,18.0000,0.6372
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,0.0325,58.5000,2.0708
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,0.0550,99.0000,3.5045
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,0.0775,139.5000,4.9381
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,0.1000,180.0000,6.3718
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,15.0720,27129.6000,960.3580
epoxy silica filled cast,0.6280,0.3500,1004,1.8070,1065.0000,1800.0000,48.6086,63.7180,233,10.4667,18840.0000,666.9153
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,0.0100,22.5000,0.6378
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,0.0325,73.1250,2.0727
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,0.0550,123.7500,3.5077
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,0.0775,174.3750,4.9427
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,0.1000,225.0000,6.3777
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,4016.6400,9037440.0000,256168.1768
carbon graphite (typical k),167.3600,105.0000,707,1.5910,16318.0000,2250.0000,65.9755,63.7767,136,2789.3333,6276000.0000,177894.5672
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,0.0100,102.0000,0.6150
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,0.0325,331.5000,1.9987
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,0.0550,561.0000,3.3823
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,0.0775,790.5000,4.7660
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,0.1000,1020.0000,6.1497
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,3313.6800,33799536.0000,203782.0152
molybdenum alloy (Mo Bal Fe 0.25),138.0700,49.0000,276,2.8150,19719.0000,10200.0000,50.5889,61.4972,432,2301.1667,23471900.0000,141515.2883
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,0.0100,18.0000,0.6617
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,0.0325,58.5000,2.1507
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,0.0550,99.0000,3.6396
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,0.0775,139.5000,5.1285
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,0.1000,180.0000,6.6174
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,3213.3600,5784048.0000,212641.1096
magnesium alloy zw1(x) (zk11) (wrought),133.8900,72.6000,1025,1.8450,15717.0000,1800.0000,64.8750,66.1741,392,2231.5000,4016700.0000,147667.4372
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,0.0100,30.0000,0.6451
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,0.0325,97.5000,2.0964
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,0.0550,165.0000,3.5478
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,0.0775,232.5000,4.9992
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,0.1000,300.0000,6.4506
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,50.2080,150624.0000,3238.7223
chrome magnesite brick,2.0920,0.9300,753,2.2590,2174.0000,3000.0000,46.5946,64.5061,156,34.8667,104600.0000,2249.1127
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,0.0100,86.0000,0.4595
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,0.0325,279.5000,1.4933
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,0.0550,473.0000,2.5272
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,0.0775,666.5000,3.5610
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,0.1000,860.0000,4.5949
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,2410.0800,20726688.0000,110740.4116
brass aluminum (Cu76 Zn22 Al2),100.4200,31.0000,377,3.2420,18034.0000,8600.0000,36.8055,45.9489,99,1673.6667,14393533.3333,76903.0636
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,0.0100,86.3000,0.2321
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,0.0325,280.4750,0.7542
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,0.0550,474.6500,1.2763
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,0.0775,668.8250,1.7984
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,0.1000,863.0000,2.3206
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,642.6720,5546259.3600,14913.5675
nickel alloy monel weldable alloy,26.7780,7.0600,439,3.7890,10076.0000,8630.0000,45.9965,23.2056,491,446.3000,3851569.0000,10356.6441
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,0.0100,100.0000,0.4014
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,0.0325,325.0000,1.3046
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,0.0550,550.0000,2.2078
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,0.0775,775.0000,3.1109
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,0.1000,1000.0000,4.0141
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,441.8400,4418400.0000,17736.0033
uranium oxide + mo (UO2 80 vol) (94 d),18.4100,5.5000,335,3.3500,7850.0000,10000.0000,32.6749,40.1412,861,306.8333,3068333.3333,12316.6689
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,0.0100,52.0000,0.8213
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,0.0325,169.0000,2.6691
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,0.0550,286.0000,4.5170
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,0.0775,403.0000,6.3648
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,0.1000,520.0000,8.2127
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,14.0640,73132.8000,1155.0300
cerium sulfide (Ce2S3),0.5860,0.3300,343,1.7840,1022.0000,5200.0000,59.4904,82.1267,149,9.7667,50786.6667,802.1042
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,0.0100,15.7000,0.6302
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,0.0325,51.0250,2.0480
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,0.0550,86.3500,3.4659
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,0.0775,121.6750,4.8837
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,0.1000,157.0000,6.3016
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,2008.3200,3153062.4000,126555.2950
magnesium (liquid),83.6800,39.8000,1339,2.1020,13263.0000,1570.0000,58.5009,63.0155,353,1394.6667,2189626.6667,87885.6215
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,0.0100,9.3000,0.6270
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,0.0325,30.2250,2.0378
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,0.0550,51.1500,3.4486
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,0.0775,72.0750,4.8595
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,0.1000,93.0000,6.2703
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,3.3120,3080.1600,207.6711
rubber natural,0.1380,0.0700,2092,1.9460,518.0000,930.0000,52.4182,62.7026,623,2.3000,2139.0000,144.2161
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,0.0100,9.2000,0.6329
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,0.0325,29.9000,2.0568
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,0.0550,50.6000,3.4808
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,0.0775,71.3000,4.9047
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,0.1000,92.0000,6.3287
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,4.1040,3775.6800,259.7298
olive oil,0.1710,0.0900,1970,1.8120,557.0000,920.0000,51.6213,63.2870,531,2.8500,2622.0000,180.3679
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,0.0100,15.8000,0.6607
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,0.0325,51.3500,2.1471
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,0.0550,86.9000,3.6336
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,0.0775,122.4500,5.1201
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,0.1000,158.0000,6.6065
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,5.5200,8721.6000,364.6812
nitrocellulose h.e. (12.7 n),0.2300,0.1200,1255,1.9830,676.0000,1580.0000,46.4363,66.0654,521,3.8333,6056.6667,253.2508
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,0.0100,14.0000,0.5727
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,0.0325,45.5000,1.8612
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,0.0550,77.0000,3.1497
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,0.0775,108.5000,4.4382
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,0.1000,140.0000,5.7267
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,6.0240,8433.6000,344.9777
polyvinyl chloride rigid,0.2510,0.1800,1004,1.4060,594.0000,1400.0000,52.2056,57.2672,577,4.1833,5856.6667,239.5678
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,0.0100,80.0000,0.6578
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,0.0325,260.0000,2.1377
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,0.0550,440.0000,3.6176
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,0.0775,620.0000,5.0976
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,0.1000,800.0000,6.5775
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,70.2960,562368.0000,4623.7384
lead oxide (PbO) (yellow),2.9290,1.7900,205,1.6400,2192.0000,8000.0000,63.6622,65.7753,329,48.8167,390533.3333,3210.9294
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0100,0.0178,0.3796
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0325,0.0580,1.2337
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0550,0.0981,2.0878
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0775,0.1383,2.9419
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.1000,0.1784,3.7960
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.3992,0.7122,15.1526
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.2772,0.4946,10.5226
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,0.0100,6.0000,0.4523
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,0.0325,19.5000,1.4700
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,0.0550,33.0000,2.4877
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,0.0775,46.5000,3.5054
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,0.1000,60.0000,4.5231
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,5.3280,3196.8000,240.9925
diatomaceous earth brick (use to 1100C),0.2220,0.4700,795,0.4770,325.0000,600.0000,52.7211,45.2313,223,3.7000,2220.0000,167.3559
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,0.0100,13.0000,0.6120
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,0.0325,42.2500,1.9888
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,0.0550,71.5000,3.3657
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,0.0775,100.7500,4.7426
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,0.1000,130.0000,6.1195
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,18.0720,23493.6000,1105.9173
silicone rubber high k,0.7530,0.4600,1255,1.6320,1108.0000,1300.0000,50.0455,61.1951,665,12.5500,16315.0000,767.9981
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0100,105.9000,0.4080
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0325,344.1750,1.3261
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0550,582.4500,2.2442
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.0775,820.7250,3.1623
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,0.1000,1059.0000,4.0804
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,230.9520,2445781.6800,9423.8393
plutonium sulfide,9.6230,3.9500,230,2.4360,4842.0000,10590.0000,43.9348,40.8043,557,160.3833,1698459.5000,6544.3329
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.0100,0.4600,0.4128
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.0325,1.4950,1.3417
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.0550,2.5300,2.2706
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.0775,3.5650,3.1994
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.1000,4.6000,4.1283
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.6240,28.7040,25.7607
polystyrene foam,0.0260,0.5000,1130,0.0520,37.0000,46.0000,52.2494,41.2832,566,0.4333,19.9333,17.8894
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,0.0100,18.0000,0.6296
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,0.0325,58.5000,2.0461
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,0.0550,99.0000,3.4626
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,0.0775,139.5000,4.8792
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,0.1000,180.0000,6.2957
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,2410.0800,4338144.0000,151730.8932
magnesium alloy zre0 (ez30) (casting),100.4200,54.4000,1025,1.8450,13612.0000,1800.0000,62.5594,62.9568,389,1673.6667,3012600.0000,105368.6758
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,0.0100,30.0000,0.8124
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,0.0325,97.5000,2.6404
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,0.0550,165.0000,4.4684
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,0.0775,232.5000,6.2964
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,0.1000,300.0000,8.1244
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,16.1760,48528.0000,1314.2071
phenolic molded (high density  k),0.6740,0.1800,1255,3.7650,1593.0000,3000.0000,38.2531,81.2443,546,11.2333,33700.0000,912.6439
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,0.0100,83.1000,0.4269
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,0.0325,270.0750,1.3876
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,0.0550,457.0500,2.3482
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,0.0775,644.0250,3.3088
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,0.1000,831.0000,4.2694
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,301.2480,2503370.8800,12861.5092
cobalt alloy hs-30 (422-19) (as cast),12.5520,3.6100,418,3.4740,6606.0000,8310.0000,47.8754,42.6941,171,209.2000,1738452.0000,8931.6036
