Material,Thermal Conductivity (W/m*K),Thermal Diffusivity (mm2/s),Specific Heat Capacity (J/kg*K),Volumetric Specific Heat (MJ/m³K),Thermal Effusivity (Ws0.5/(m2K)),Material Density (kg/m3),Durability (d),Price (c) ($/m^3),Material_encoded,Thickness,Weight,Cost
potassium bromide (KBr 75  KCl 25),2.0920,1.7200,477,1.2160,1595.0000,2550.0000,54.3580,54.6750,584,0.0550,140.2500,3.0071
potassium bromide (KBr 75  KCl 25),2.0920,1.7200,477,1.2160,1595.0000,2550.0000,54.3580,54.6750,584,0.0775,197.6250,4.2373
potassium bromide (KBr 75  KCl 25),2.0920,1.7200,477,1.2160,1595.0000,2550.0000,54.3580,54.6750,584,0.1000,255.0000,5.4675
potassium bromide (KBr 75  KCl 25),2.0920,1.7200,477,1.2160,1595.0000,2550.0000,54.3580,54.6750,584,50.2080,128030.4000,2745.1249
potassium bromide (KBr 75  KCl 25),2.0920,1.7200,477,1.2160,1595.0000,2550.0000,54.3580,54.6750,584,34.8667,88910.0000,1906.3367
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,0.0100,31.0000,0.8466
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,0.0325,100.7500,2.7514
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,0.0550,170.5000,4.6562
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,0.0775,240.2500,6.5610
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,0.1000,310.0000,8.4658
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,25.1040,77822.4000,2125.2564
lithium aluminum silicate (b-spodumene),1.0460,0.2700,1255,3.8910,2017.0000,3100.0000,34.3820,84.6581,321,17.4333,54043.3333,1475.8725
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,0.0100,83.6000,0.4095
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,0.0325,271.7000,1.3310
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,0.0550,459.8000,2.2524
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,0.0775,647.9000,3.1739
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,0.1000,836.0000,4.0954
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,321.3360,2686368.9600,13159.8702
nickel alloy nichrome v (Ni80 Cr20),13.3890,3.7200,431,3.6030,6946.0000,8360.0000,48.9350,40.9536,483,223.1500,1865534.0000,9138.7987
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,0.0100,14.2000,0.6037
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,0.0325,46.1500,1.9621
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,0.0550,78.1000,3.3205
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,0.0775,110.0500,4.6789
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,0.1000,142.0000,6.0373
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,27.1200,38510.4000,1637.3137
polyimide h-film kapton,1.1300,0.7000,1130,1.6050,1346.0000,1420.0000,50.7114,60.3729,558,18.8333,26743.3333,1137.0234
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,0.0100,18.7000,0.6524
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,0.0325,60.7750,2.1203
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,0.0550,102.8500,3.5881
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,0.0775,144.9250,5.0560
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,0.1000,187.0000,6.5239
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,10.7520,20106.2400,701.4485
lx-04 h.e. (hmx 85  viton a 15),0.4480,0.2300,1023,1.9130,925.0000,1870.0000,47.1750,65.2389,330,7.4667,13962.6667,487.1170
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,0.0100,12.0000,0.6059
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,0.0325,39.0000,1.9691
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,0.0550,66.0000,3.3323
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,0.0775,93.0000,4.6955
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,0.1000,120.0000,6.0587
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,3.6480,4377.6000,221.0197
acrylic (lucite plexiglass),0.1520,0.1000,1297,1.5560,486.0000,1200.0000,50.1702,60.5865,9,2.5333,3040.0000,153.4859
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,0.0100,17.6000,0.6628
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,0.0325,57.2000,2.1540
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,0.0550,96.8000,3.6453
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,0.0775,136.4000,5.1365
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,0.1000,176.0000,6.6277
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,3263.5200,5743795.2000,216297.8358
magnesium alloy ze10a(o h24) (wrought),135.9800,75.4000,1025,1.8040,15662.0000,1760.0000,65.0837,66.2775,370,2266.3333,3988746.6667,150206.8304
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,0.0100,74.0000,0.1587
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,0.0325,240.5000,0.5158
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,0.0550,407.0000,0.8728
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,0.0775,573.5000,1.2299
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,0.1000,740.0000,1.5869
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,903.7440,6687705.6000,14341.8615
iron ni-resist type 4 (cast),37.6560,10.1000,502,3.7150,11828.0000,7400.0000,47.4407,15.8694,295,627.6000,4644240.0000,9959.6260
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,0.0100,13.1000,0.6606
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,0.0325,42.5750,2.1469
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,0.0550,72.0500,3.6331
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,0.0775,101.5250,5.1194
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,0.1000,131.0000,6.6057
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,4.0080,5250.4800,264.7565
phenolic cast no filler,0.1670,0.0900,1464,1.9180,567.0000,1310.0000,46.7881,66.0570,537,2.7833,3646.1667,183.8587
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,0.0100,16.0000,0.6189
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,0.0325,52.0000,2.0113
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,0.0550,88.0000,3.4037
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,0.0775,124.0000,4.7961
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,0.1000,160.0000,6.1886
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,10.0320,16051.2000,620.8378
soil loam (H2O 4-27 pc),0.4180,0.2500,1046,1.6740,837.0000,1600.0000,49.6710,61.8857,682,6.9667,11146.6667,431.1373
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,0.0100,40.0000,0.5856
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,0.0325,130.0000,1.9031
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,0.0550,220.0000,3.2206
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,0.0775,310.0000,4.5382
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,0.1000,400.0000,5.8557
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,321.3360,1285344.0000,18816.4744
uranium oxide + zr (UO2 43 Zr 57)(59 p),13.3890,12.9000,259,1.0360,3727.0000,4000.0000,69.9224,58.5570,851,223.1500,892600.0000,13066.9961
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,0.0100,114.0000,0.4776
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,0.0325,370.5000,1.5521
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,0.0550,627.0000,2.6267
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,0.0775,883.5000,3.7013
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,0.1000,1140.0000,4.7758
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,1827.5760,20834366.4000,87281.9229
palladium,76.1490,27.5000,243,2.7700,14515.0000,11400.0000,28.4641,47.7583,528,1269.1500,14468310.0000,60612.4464
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,0.0100,20.7000,0.5313
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,0.0325,67.2750,1.7268
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,0.0550,113.8500,2.9223
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,0.0775,160.4250,4.1177
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,0.1000,207.0000,5.3132
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,170.7120,353373.8400,9070.2836
potassium chloride (KCl 50),7.1130,4.4600,770,1.5940,3367.0000,2070.0000,59.4991,53.1321,588,118.5500,245398.5000,6298.8081
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.0100,0.0759,0.3858
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.0325,0.2467,1.2540
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.0550,0.4174,2.1221
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.0775,0.5882,2.9903
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.1000,0.7590,3.8584
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.1200,0.9108,4.6301
bromine (gas),0.0050,2.5900,234,0.0020,3.0000,7.5900,51.9268,38.5842,105,0.0833,0.6325,3.2154
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,0.0100,52.0000,0.4210
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,0.0325,169.0000,1.3682
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,0.0550,286.0000,2.3154
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,0.0775,403.0000,3.2627
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,0.1000,520.0000,4.2099
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,502.0800,2610816.0000,21136.9429
boride z cermet (ZrB2 81-87  MoSi2 13),20.9200,8.0100,502,2.6100,7391.0000,5200.0000,68.8999,42.0988,90,348.6667,1813066.6667,14678.4326
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.0100,1.0000,0.4198
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.0325,3.2500,1.3644
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.0550,5.5000,2.3090
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.0775,7.7500,3.2536
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.1000,10.0000,4.1982
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.8400,84.0000,35.2648
polystyrene foamed-in-place  (rigid),0.0350,0.3100,1130,0.1130,63.0000,100.0000,52.3328,41.9819,564,0.5833,58.3333,24.4895
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,0.0100,166.0000,0.5441
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,0.0325,539.5000,1.7683
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,0.0550,913.0000,2.9925
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,0.0775,1286.5000,4.2167
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,0.1000,1660.0000,5.4409
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,1707.0720,28337395.2000,92880.8042
tantalum,71.1280,31.0000,138,2.2910,12769.0000,16600.0000,36.6739,54.4094,727,1185.4667,19678746.6667,64500.5585
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,0.0100,18.2300,0.6229
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,0.0325,59.2475,2.0244
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,0.0550,100.2650,3.4260
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,0.0775,141.2825,4.8275
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,0.1000,182.3000,6.2291
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,3213.3600,5857955.2800,200162.2831
beryllium alloy (Be98.5) (as received),133.8900,40.8000,1799,3.2800,20955.0000,1823.0000,47.9459,62.2906,80,2231.5000,4068024.5000,139001.5855
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,0.0100,8.1800,0.5233
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,0.0325,26.5850,1.7006
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,0.0550,44.9900,2.8779
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,0.0775,63.3950,4.0552
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,0.1000,81.8000,5.2325
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,2.1696,1774.7328,113.5247
copy paper,0.0904,0.0877,1260,1.0310,305.0000,818.0000,53.5689,52.3252,198,1.5067,1232.4533,78.8366
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,0.0100,46.0000,0.6035
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,0.0325,149.5000,1.9613
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,0.0550,253.0000,3.3191
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,0.0775,356.5000,4.6769
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,0.1000,460.0000,6.0347
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,150.6240,692870.4000,9089.6400
zirconium silicate (ZrO2.SiO2) (100 d),6.2760,2.5100,544,2.5020,3963.0000,4600.0000,66.5801,60.3466,895,104.6000,481160.0000,6312.2500
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,0.0100,17.6000,0.6636
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,0.0325,57.2000,2.1567
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,0.0550,96.8000,3.6498
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,0.0775,136.4000,5.1429
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,0.1000,176.0000,6.6360
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,3414.2400,6009062.4000,226567.2593
magnesium alloy m1(x s) (wrought),142.2600,78.9000,1025,1.8040,16020.0000,1760.0000,65.2490,66.3595,365,2371.0000,4172960.0000,157338.3745
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,0.0100,43.7000,0.5994
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,0.0325,142.0250,1.9479
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,0.0550,240.3500,3.2965
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,0.0775,338.6750,4.6451
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,0.1000,437.0000,5.9937
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,140.5920,614387.0400,8426.6472
titanium alloy (Ti Bal  Al8  Mo1  v1),5.8580,2.4600,544,2.3770,3731.0000,4370.0000,66.5256,59.9369,764,97.6333,426657.6667,5851.8384
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,0.0100,78.7000,0.6371
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,0.0325,255.7750,2.0706
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,0.0550,432.8500,3.5041
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,0.0775,609.9250,4.9377
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,0.1000,787.0000,6.3712
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,210.8640,1659499.6800,13434.4976
gadolinium,8.7860,4.8500,230,1.8100,3989.0000,7870.0000,58.7975,63.7117,246,146.4333,1152430.3333,9329.5122
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,0.0100,55.0000,0.8067
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,0.0325,178.7500,2.6218
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,0.0550,302.5000,4.4368
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,0.0775,426.2500,6.2519
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,0.1000,550.0000,8.0670
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,67.2720,369996.0000,5426.8188
lithium manganese selenide (97mn.3li.-),2.8030,1.3200,385,2.1180,2436.0000,5500.0000,57.8674,80.6698,327,46.7167,256941.6667,3768.6242
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,0.0100,26.5000,0.5992
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,0.0325,86.1250,1.9474
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,0.0550,145.7500,3.2956
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,0.0775,205.3750,4.6439
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,0.1000,265.0000,5.9921
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,155.6400,412446.0000,9326.0889
quartz crystal (silicon oxide) a axis (SiO2),6.4850,3.2500,753,1.9950,3598.0000,2650.0000,55.9250,59.9209,609,108.0833,286420.8333,6476.4506
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,0.0100,31.0000,0.5738
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,0.0325,100.7500,1.8650
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,0.0550,170.5000,3.1561
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,0.0775,240.2500,4.4473
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,0.1000,310.0000,5.7384
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,2.9280,9076.8000,168.0208
bromine,0.1220,0.0800,460,1.4260,417.0000,3100.0000,53.7465,57.3842,104,2.0333,6303.3333,116.6811
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,0.0100,81.6000,0.6162
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,0.0325,265.2000,2.0027
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,0.0550,448.8000,3.3891
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,0.0775,632.4000,4.7756
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,0.1000,816.0000,6.1621
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,56.2320,458853.1200,3465.0636
lead telluride (PbTe) (polyxtal),2.3430,1.9100,151,1.2320,1697.0000,8160.0000,55.4378,61.6208,317,39.0500,318648.0000,2406.2942
